station,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,name,city,lon,lat,contrast
2243A,,23.704854983005923,16.796588838109187,25.03062366718117,22.893209437563563,22.783312618160288,21.098013054591828,22.692437683175683,19.90834127073337,第一中学,鸡西,130.9429,45.3039,N
2244A,,47.32501244777035,36.062827138626886,32.722503123775624,22.746817527932624,20.78594851809053,21.29764200091873,21.581947612881226,17.30005748500179,哈啤分公司,鹤岗,130.2537,47.3416,N
2245A,,48.872770933617176,38.42123253554941,32.763925320196606,25.355557632405702,25.85399702409656,25.795256506042602,21.959353981386716,17.47368110463689,斯达机电,鹤岗,130.2684,47.3086,N
2246A,,45.53524762763711,38.15963509942997,40.01346101331925,31.58338884615774,25.200348548472046,24.91397186973498,24.560530726335227,20.610896324627845,东山纸板厂,鹤岗,130.3114,47.3388,N
2247A,,30.106637769548204,20.90572235971486,20.92674636188994,16.512460070721882,17.516394003826985,17.20023103659603,17.487659587605194,,五号水库(对照点),鹤岗,130.1097,47.3382,Y
2248A,,40.820627529585835,33.61634169197962,45.53635562589227,23.452663180891786,28.269363080015342,23.464476589871037,28.00704428209082,26.48241939386594,双合村,双鸭山,131.1511,46.6937,N
2249A,,36.53831032145104,30.154149377353576,31.69690326650136,27.205690670560546,28.125446717174512,23.107232167533002,21.81109497240126,21.904761104206184,南小市,双鸭山,131.1652,46.6191,N
2250A,,50.19671188591953,38.49262907755732,45.589936280339415,32.45744346415741,34.5145196859473,30.47549797798467,28.65568045517375,24.38987106187474,环保局,双鸭山,131.1524,46.6554,N
2251A,,41.41440445870128,28.36323122430826,34.31628647750677,24.778800096734443,30.026833913409188,28.939716688180827,26.91869642658852,27.725310107499663,苗圃(对照点),双鸭山,131.12,46.5656,Y
2252A,,30.58037476965041,19.03555258419239,21.713824727624928,18.218621069898543,19.73469313096924,20.22258913460616,19.072528487739746,18.312208724164556,环保局,伊春,128.5159,47.4311,N
2253A,,28.24508179340822,20.448284525132344,24.908174380901528,23.833290627597513,24.727089745703427,21.74301977842882,19.67302099598825,17.650870135509248,电力嘉园,伊春,128.9102,47.7412,N
2254A,,19.496426034618192,15.138294415807868,19.079350461671133,16.555130084397188,11.475477161072805,11.209260633371226,10.792052261785592,11.520410891402504,汤旺河国家公园(对照点),伊春,129.5029,48.471,Y
2255A,,29.92567441395116,36.87735600927277,42.1589018516862,29.716653493195505,30.266142808196847,31.684658185963038,32.45700687966035,28.26705459277201,佳纺,佳木斯,130.2751,46.8028,N
2256A,,30.4004288102924,28.775840113356203,40.43143301034132,30.25906286650364,27.673132413584522,24.986937288226628,25.24036385951356,24.178714757110225,发电厂,佳木斯,130.3995,46.8307,N
2257A,,28.48486441235906,30.272337696356843,37.66542085377684,29.242743180066956,28.033088332662636,27.768763146204478,28.186124393382382,25.951766048840643,环保局,佳木斯,130.3258,46.7975,N
2258A,,35.08774495316699,31.64142140337037,36.50141955967779,29.726503557205756,29.76630668411832,27.824864024615003,28.912882986462428,25.928592964128402,十一中,佳木斯,130.3648,46.8032,N
2259A,,24.9062208930385,24.599616766125248,33.588595715205955,25.950981434426247,21.602225996169945,24.283572458617304,25.154015140251985,22.385266983008883,四丰(对照点),佳木斯,130.3794,46.7588,Y
2260A,,50.026657397647575,37.31640826769518,46.38608763036183,32.09278953069336,33.28890219647251,,,,环保局(停运200627),七台河,131.0032,45.7677,Y
2261A,,60.967264358378806,55.156752898997865,48.190192023671855,34.12027262209983,33.74313823197928,,,,新建(停运200107),七台河,130.8625,45.8194,Y
2262A,,39.85733106746767,30.90373703846207,35.66980313884706,25.458058845070237,26.54502255743993,22.543908871033974,20.418790327348148,21.24765473124862,新一中(对照点),七台河,131.0518,45.8751,Y
2263A,,24.21052774661044,23.25114160222768,24.54982699402611,18.834743742556476,15.21197718879546,16.23788663654631,15.067390784091502,12.777877002952339,交通局,黑河,127.4833,50.2524,N
2264A,,33.42316272743716,22.240066238295192,22.527150864280944,18.783856639245545,16.36370125831183,17.896037407577964,15.172424714400904,15.417877973523803,环保局,黑河,127.5144,50.2341,N
2265A,,36.73276737378883,19.334698102157077,19.667893767187532,17.547166891317257,14.447028840298616,15.556510494132327,13.872568149855475,12.53408812099999,大黑河岛(对照点),黑河,127.5291,50.2472,Y
2266A,,37.61288504859326,31.350164318166776,35.339011803393284,33.592041554721966,38.76743557467606,41.73859083774137,33.65203164639607,35.02084401710823,人和东街,绥化,126.9785,46.6365,N
2267A,,35.91741682687108,35.71889662187634,37.4274730370998,38.11832780465945,36.257303168327965,41.70709467171524,31.840900714807127,36.459783254878445,党政办公中心,绥化,126.964,46.6528,N
2268A,,27.590131474420037,23.881810443886014,22.402415779622494,22.189796927558994,19.396736563556647,,,,环保局(停运191231),大兴安岭地区,124.1186,50.4269,Y
2269A,,20.370351714559966,18.04029177279059,13.51228185354996,14.130192102040217,20.209556027228224,14.798887690659397,14.37929063635972,12.825979303678698,科技局,大兴安岭地区,124.1069,50.4097,N
2270A,,68.38544826960121,62.70052843268295,71.82862986048123,58.91129085427733,52.75599422932162,45.44344258828072,41.30569304601815,38.022469027630144,工人疗养院,蚌埠,117.396,32.939,N
2271A,,65.35298384804393,62.489068608581654,69.3422429501545,58.36208954097139,51.43218469624858,41.072684517729456,36.68559917733632,35.745170579197186,百货大楼,蚌埠,117.3605,32.9427,N
2272A,,68.41281142202774,60.97892450801733,64.04071606990004,59.58292012755452,58.85439795993328,,,,二水厂(停运200430),蚌埠,117.3086,32.935,Y
2273A,,59.065036557213254,54.840729613333814,50.67029303888553,46.85828909232833,47.65862560958095,38.659303720053664,34.49571382530667,34.549051235949754,蚌埠学院,蚌埠,117.4185,32.8911,N
2274A,,64.6253178745108,63.84148769994723,57.15013130565094,51.493684818940764,50.86241797926946,44.10937550987901,37.65664145475588,36.95709066392609,淮上区政府,蚌埠,117.3533,32.9673,N
2275A,,56.83793101147937,58.22984688517857,55.08541673964951,49.153524596673634,51.4622233862618,43.52538985818345,38.33566683061965,38.59859659718463,高新区,蚌埠,117.3145,32.8977,N
2276A,,,,,,,,,,大通区政府（已停运）,淮南,117.0417,32.6611,Y
2277A,,47.82859745225755,49.11409730005334,64.15422956265311,59.59040946149627,62.68943409992107,56.00412432255368,50.03338520604899,47.02926305472119,潘集区政府,淮南,116.8305,32.7727,N
2278A,,47.41299106715416,49.78543975747573,68.00638491179487,53.27578227465244,50.09802470063833,45.54415148558503,43.952599663555276,42.18275099261947,师范学院,淮南,117.0067,32.6524,N
2279A,,58.130128714609754,57.73844730132274,66.45459079290909,53.363503389662355,52.276534440439946,44.93313529000249,39.66416967820877,38.08425636768016,谢家集区政府,淮南,116.8569,32.5951,N
2280A,,49.719606700581615,47.10666998576527,61.33117640582397,54.631707399035804,56.031854109855765,49.119376439287834,43.79751599851738,40.70700371976919,八公山区政府,淮南,116.8281,32.633,N
2281A,,52.83991913630268,50.02935835164505,66.58950161067756,54.82172028379347,46.994458174009154,41.544998033789994,42.044970623147876,37.21586578648731,焦岗湖风景区管理处(对照点),淮南,116.6325,32.6201,Y
2282A,,53.719743268670484,55.30640030372388,62.722580143299496,57.68798083984666,53.20979554666081,49.150711663194166,41.50277857916035,41.00302453942978,监测站,淮北,116.8004,33.975,N
2283A,,64.32410989317894,58.024228799581024,73.67595222369792,57.463834289064536,58.49171933105048,49.2554807204886,41.92912779500731,44.21164970654104,烈山区政府,淮北,116.8091,33.9007,N
2284A,,57.48211283542112,59.41725556102248,68.49465120571956,60.79853432508317,55.81311411177316,49.9291981322955,42.224156049261246,42.418829698808565,职业技术学院,淮北,116.7856,33.9477,N
2285A,,58.401811792947946,52.545330925041426,57.55896530071906,50.22456187278012,46.203430849162096,34.64322004242146,35.16636863145935,33.49520129447393,市第四中学,铜陵,117.8177,30.9412,N
2286A,,51.06255377893195,51.264630221541026,60.785921035032395,53.044646853820545,54.48381725685129,41.306339061912055,38.975666327364955,35.838058539361526,市公路局,铜陵,117.8059,30.9273,N
2287A,,61.66649766231782,49.284635304620565,57.06462886883328,45.932661455375246,45.7414193859821,30.839073956450832,31.244432935986726,34.360005298264376,市新民污水厂,铜陵,117.7807,30.9413,N
2288A,,58.30868059093531,50.68402590588278,61.64029918347562,48.261008395840875,50.01724227505995,36.42892388233931,35.997554408579425,37.55741476539966,市第九中学,铜陵,117.7439,30.8792,N
2289A,,57.05622911373011,48.40121829600748,57.372190710283185,45.92304216358989,44.281263864500005,34.57415384378084,34.61960110965091,32.392081240556614,车站新区,铜陵,117.846,30.9413,N
2290A,,62.48991394744202,51.66438166937758,57.308282315824876,46.75233544776898,49.38500415201563,31.83265187629274,30.476075917313043,30.69504896845735,市职教基地,铜陵,117.8483,30.97,N
2291A,,57.64218819794289,55.27186466099208,51.209545268048814,44.82906768655083,46.79625190532306,36.95949120212596,33.28945659652914,35.1666902502578,环科院,安庆,117.0809,30.5177,N
2292A,,55.50949240044994,55.97313270684651,59.100005970576454,47.103422209001955,46.51062612145839,34.948438441252264,34.45675554241929,32.38297747486126,马山宾馆,安庆,117.0331,30.5119,N
2293A,,45.65099710262892,49.868543576150486,59.25892496959435,,,,,,联富花园(停运180816),安庆,117.0486,30.5489,Y
2294A,,50.47132103208373,52.798453654552794,62.44536747782134,46.29911396577255,42.804059900206724,31.43662178746296,31.409855141423975,33.602535730916024,安庆大学,安庆,116.9896,30.6145,N
2295A,,40.526141940653936,28.024284158327163,29.392572935755364,22.569018225030444,24.187452643509072,21.418304599750872,19.477263973385668,18.481908109325317,延安路89号,黄山,118.2903,29.6963,N
2296A,,37.980142155364334,34.037309603483074,23.501843904703048,25.21402335470901,25.185958422950346,20.51876939894892,20.415769450846277,19.24536229793054,黄山东路89号,黄山,118.327,29.7178,N
2297A,,26.165250123405347,22.161759173574527,25.551141737662636,23.70825604168479,23.691934467134697,19.24155802422477,20.140184208355706,19.494199864015915,黄山区政府5号楼,黄山,118.1371,30.2756,N
2298A,,63.279721670435706,58.207668518550214,54.1088296396038,50.73952224925751,47.83255095306967,39.26091824841927,36.81491115852892,34.34027978600347,老年大学,滁州,118.3093,32.3153,N
2299A,,59.55186892722429,57.82446605309252,56.17635082225211,50.07016516403581,50.60858943065878,41.002754857930704,36.246677519748786,32.19792902988384,人大宾馆,滁州,118.3244,32.2786,N
2300A,,63.18006097927,60.52746778936215,57.121903327171566,49.56863290347731,,,,,监测站(20190308停运),滁州,118.3158,32.3061,Y
2301A,,55.83624733994258,61.9323851297689,66.08473214909924,53.16936115347886,52.60240138195627,51.692226546236974,46.2281153962361,42.284333851104044,市监测站,阜阳,115.8277,32.8929,N
2302A,,,,,,,,,,市委党校,阜阳,,,N
2303A,,49.116328364542575,54.4652607066056,66.87274402971661,54.384481206946376,51.97637769562577,51.637601239775314,46.21129072376968,43.80644721951606,开发区,阜阳,115.8554,32.8605,N
2304A,,61.213480043062376,62.829504712598926,68.23259665594598,58.237562096359234,,,,,监测楼,宿州,116.9765,33.6481,Y
2305A,,64.54611069385095,63.739456815331636,70.5208666517221,56.35647480711451,52.371507602361696,,,,一中(停运200114),宿州,116.9677,33.6284,Y
2306A,,63.60565247332906,67.39278663968261,74.40437936093505,59.6354051465812,54.00716239603999,47.91484904751683,,,火车站,宿州,116.989,33.6306,N
2307A,,59.13708257844621,46.95212242623492,47.45651569686009,44.658887062975666,42.40586434917423,36.88464265716318,33.51450379528912,34.01458929192454,监测大楼,六安,116.5079,31.737,N
2308A,,56.30871435230398,44.55814100987545,46.2856015824127,43.433978402500664,41.10436496280784,37.57185330178409,30.1973945771299,31.325645005973907,皖西学院,六安,116.4738,31.7643,N
2309A,,51.87883647418524,40.51002512132391,43.365189464324054,45.975595873042,44.05244902899994,36.77190792856016,31.578070070132163,33.58448399283213,朝阳厂,六安,116.4996,31.7905,N
2310A,,58.42341517555096,51.93671252320412,53.10508111818362,46.850606841866615,40.94575502023379,37.63888340095523,33.82413039574537,36.072134428033905,开发区,六安,116.5567,31.7886,N
2311A,,56.04919561387446,56.08837169341327,64.59136307642622,58.72729208937715,53.576571467552,48.71010758665352,39.709750690739135,40.94634296749725,污水处理厂,亳州,115.8072,33.8399,N
2312A,,64.82025678212058,58.77243355499337,64.96494889087307,56.62501889726837,54.75780560623111,48.01482763997174,38.95501527998343,41.08998332197732,三国揽胜宫,亳州,115.7789,33.8518,N
2313A,,34.963095149470234,,,,,,,,环保大楼(停运160506),池州,117.4808,30.6414,Y
2314A,,32.83409118462173,44.56798820992168,55.7284606453711,44.61858019224386,40.95106779898213,34.11564281016621,33.1485778132578,34.95999753344043,池州学院,池州,117.47,30.6618,N
2315A,,34.918620800427455,42.51150885610125,60.51402243450601,48.56987599708076,43.719092242402816,36.69607354542384,,,平天湖(对照点),池州,117.4974,30.6539,Y
2316A,,47.57280026144012,51.669586627397294,53.814275088284084,41.43770471194511,40.412228119025436,32.33951512861092,30.152572765694124,32.76524953274534,鳌峰子站,宣城,118.7581,30.9454,N
2317A,,40.362226137488136,45.2524586172013,48.31375191864636,44.81096264781483,44.052401814965734,32.63446345789133,30.590897621511534,31.359799899144782,敬亭山子站,宣城,118.7385,30.9743,N
2318A,,56.75547051683843,55.67834252647702,50.08774486747563,45.38940183625235,41.71313692632842,33.99095461479572,29.42614777759812,31.886088543318415,开发区子站,宣城,118.7173,30.9427,N
2319A,,32.29851883652381,30.56919335484948,28.367522007638794,27.1045328638518,25.258049170550787,22.18614162855472,20.796239891549497,18.082684663219915,荔城区仓后路,莆田,119.0141,25.4325,N
2320A,,29.836890410100086,31.689486906504865,30.92250801745362,27.140318729394778,25.0680965463678,20.9483107868223,21.583363551220863,19.05842569132349,莆田市监测站,莆田,119.0015,25.4553,N
2321A,,28.365706364919056,25.84852570862426,25.518262876641295,25.91292726389157,24.13206145682153,21.910708076001743,22.61985780957281,21.35980331534065,涵江区六中,莆田,119.1119,25.4561,N
2322A,,32.587851969334444,31.181842930843512,28.428151251766153,27.363299486509806,26.026499003076534,22.769676764512862,23.569640674328422,20.389100534437127,秀屿区政府,莆田,119.1013,25.3215,N
2323A,,26.376768450089433,22.152221396887644,22.62978892610827,22.667853614963455,21.21528004789537,19.17300764019907,18.42742985192929,,东圳水库(对照点),莆田,118.981,25.4792,Y
2324A,,29.25422492388511,26.70765174557979,29.260240393409052,27.25785189045541,26.202144021589085,24.674535430053034,25.793564089644043,21.73176639384851,三钢,三明,117.6211,26.2625,N
2325A,,30.75747743093493,26.738560451318264,25.56086206448244,24.001473155698594,22.260982260883416,19.65666147504188,22.948003622151703,19.285145202214036,三明二中,三明,117.635,26.2714,N
2326A,,28.972334023885885,26.88646340917059,26.357585425146947,26.469662382076827,25.04414853971545,23.444014221118533,27.77618187546577,22.48878047719601,三元区政府,三明,117.6028,26.2378,N
2327A,,26.943845511738395,28.221610139747018,24.923537831771785,23.739294346361504,23.008950883046424,21.143389405084097,22.149360235999065,,洋溪(对照点),三明,117.7275,26.3108,Y
2331A,,,13.386349661355533,18.74400539311263,16.098604433748328,14.3428643898502,13.316995140330189,13.999749300535456,,茫荡山(对照点),南平,118.0966,26.6761,Y
2332A,,30.75769369385137,26.79208808823755,22.782121720383504,23.81848275242096,21.42803762462616,18.924043040864095,19.808582261728876,17.65444007685601,南平市监测站,南平,118.1681,26.6369,N
2333A,,28.34052615073114,25.615155270693954,27.45242227825416,23.715033539621757,21.114529343350355,20.666019258002535,20.777890800165288,18.203334998568796,南平铝业有限公司,南平,118.1825,26.6489,N
2334A,,27.814346208073346,24.363747613442158,23.0156230803845,22.667112747107964,20.473047151503458,18.584547591901377,20.14525305771015,18.85381499882334,南平七中,南平,118.1756,26.6272,N
2335A,,28.945190241003836,28.701909119360753,28.51897126213273,29.668908142677452,24.922671840182662,21.24071612640808,22.590780374996115,,龙岩师专(对照点),龙岩,117.0189,25.1181,Y
2336A,,26.484214521301137,25.4267340877163,25.49559780380184,26.974129789824474,23.19367445440853,18.758384893872076,20.730342242231693,18.461191420408074,龙岩市监测站,龙岩,117.0217,25.1033,N
2337A,,25.962483710653434,24.53527580573878,23.908970372845836,24.648299053910026,23.31178722570646,18.79894469135546,20.46561591753641,18.326137225592163,闽西职业技术学院,龙岩,117.0258,25.0661,N
2338A,,,22.62913736905209,22.147886662559905,23.518249820235855,20.78610803106735,17.812241992178606,18.629665917016766,16.797511253073914,龙岩学院,龙岩,117.0196,25.0306,N
2339A,,25.753839056213476,24.568464090214963,27.158967151642347,24.720004154870484,21.44904858014606,20.210478856653168,19.203873575886078,,金涵水库(对照点),宁德,119.5001,26.6946,Y
2340A,,30.08502945590883,27.146728032932472,27.82353764006505,26.29720914537707,,,,,蕉城区农机局(20190319停运),宁德,119.5202,26.6607,Y
2341A,,28.927346657052706,26.73216861936353,25.529173344228703,23.873169077214328,23.599020036205502,22.37481640989756,21.37542746855308,19.095964086850852,宁德市监测站,宁德,119.5388,26.6612,N
2342A,,32.84618286713623,29.935313964390318,30.729415248896046,24.985876487907746,24.698690566997207,22.213408076000906,19.565471551669233,17.64963923813675,王港中学(对照点),景德镇,117.3102,29.3867,Y
2343A,,43.61976306210813,43.739345637096804,43.815617061912505,30.601408286174625,28.07491012063352,26.365451214539824,25.412826434300904,24.818406691833463,老干部活动中心,景德镇,117.2117,29.2933,N
2344A,,49.17878952809975,38.788013579928865,38.29599734247611,28.711767390510754,26.56238480660336,24.825685780507655,24.180789412060676,24.117238458234517,兽医站,景德镇,117.1894,29.2789,N
2345A,,42.98952122164966,42.95607722535518,41.56342597360795,31.62176193518283,27.955847772094096,25.552727534040415,25.80672849225889,22.49907496529564,台达陶瓷,景德镇,117.1547,29.2617,N
2346A,,43.07910018246255,41.41472907807262,41.89724458638674,33.11775566863905,28.195176384646896,24.36194708231291,22.877588318976436,19.566945734490155,陶研所,景德镇,117.2461,29.2956,N
2347A,,23.215843992135103,27.156827369322322,25.708239197723433,22.041637950012618,17.252227845621118,17.409867247042094,18.270667906213077,15.63704753891446,武功山(对照点),萍乡,114.0997,27.5002,Y
2348A,,66.00162149550569,63.27297021128928,51.95160017309687,46.813634867849636,46.4824881979163,37.91353141835779,40.764314420006635,32.52464661543915,中医院,萍乡,113.8385,27.6434,N
2349A,,60.47085933171372,62.55797852115674,56.26441791557645,41.446117583347316,31.34612738613609,26.82637078023485,34.543770441896136,33.242077984150306,市政府车库,萍乡,113.8493,27.6253,N
2350A,,55.16280246068612,50.412581627134244,49.97617743156804,41.39028911135837,37.42265662841194,30.948805975448437,33.60874228754647,34.10510756095576,市环保局,萍乡,113.8676,27.6435,N
2351A,,56.094610315696016,53.74457015915034,53.174674195153955,43.61750891798079,42.17498674644492,35.43560723265692,35.796955456346346,31.497474557163585,安源区政府,萍乡,113.866,27.6198,N
2352A,,37.47548635687506,46.40780927599526,46.24176541202432,37.68434521329106,34.470350803341454,29.476632142227416,29.801681772456064,25.870435392122054,北岗(对照点),新余,115.0861,27.9317,Y
2353A,,34.48718448755172,39.034872669317195,44.35597713918675,37.153164515188905,33.232178081102894,27.598108008953634,28.09734432613625,26.704577676338776,飞宇,新余,114.9886,27.8431,N
2354A,,39.60041909754807,45.36758517287122,52.58058394114886,41.66556627170239,37.70459641032753,30.827186025667043,32.45820553239212,29.504224984663015,第二水厂,新余,114.9231,27.8246,N
2355A,,43.253562435991995,47.45635500413884,47.285004559311176,38.20491857031692,36.244843375156044,34.71900722988829,34.75326185652526,31.026999707163743,市气象局,新余,114.9308,27.8036,N
2356A,,40.91548066354673,39.602700740208476,53.356610887201036,37.11194859899441,,,,,新钢氧气厂,新余,114.9119,27.8042,Y
2357A,,32.97887091356932,32.880331179600546,32.09541897417049,29.332162873376923,28.59733263007008,26.102239251494094,22.1734722552072,19.023105173680044,龙虎山(对照点),鹰潭,116.9822,28.1136,Y
2358A,,40.43991640116873,41.351598686832546,42.40640554658171,35.33765183751886,36.42746055963688,33.2692026754667,27.5228280536941,25.171471580495588,新监测站,鹰潭,117.0564,28.2642,N
2359A,,41.87354385917673,40.37905851870004,40.98818980289775,35.1036386342368,36.737711689052546,32.925757879713544,26.18044935697225,24.404437673281862,财苑宾馆,鹰潭,117.0311,28.2475,N
2360A,,39.858734564122976,40.78671313928323,40.23174155316149,35.597449920012444,38.25351277955167,33.05225026896653,25.220391334923953,25.018662831080963,体育馆,鹰潭,117.0222,28.2264,N
2361A,,41.65621108851785,41.11495459017361,43.002512816401705,37.616501327455985,39.62609286321327,32.01672020174745,27.228097142120173,24.698854046666117,三川水表,鹰潭,117.0017,28.2131,N
2362A,,34.21997077197642,34.178427531961496,42.35668789448634,34.8516833406978,24.71606773017874,23.015660461782062,19.727638495669023,19.07042834349083,通天岩(对照点),赣州,114.9017,25.9149,Y
2363A,,41.10344046436028,45.316411756129604,48.90024280485912,39.58859600020049,28.03672345188735,24.803879498421104,23.53382473969205,21.190103163272838,地委,赣州,114.9367,25.8664,N
2364A,,40.99333845667691,43.230431276162115,46.19907214515952,37.03326976064977,28.34831497286677,24.20224046126593,23.423494721959308,21.824996427768426,气象台,赣州,114.9461,25.8481,N
2365A,,41.8857218882228,43.93033284424174,47.30359312161145,39.78567481866793,29.906852918770365,26.304614141392943,24.03848877499624,21.76353147152928,市图书馆,赣州,114.9322,25.8333,N
2366A,,43.46796039216564,48.733571721888666,49.65282250114749,40.161984315714975,29.912970083454614,25.971524230751573,23.34059650406394,22.1586491893159,华坚鞋城,赣州,114.8905,25.8471,N
2367A,,42.113075913211276,46.81533297696856,51.93312522255279,40.05897950951133,35.09767563176717,28.261538054852398,27.01425652227184,25.561888750415434,红声器材厂,吉安,114.9754,27.0803,N
2368A,,47.160187361235984,45.23781210222259,52.55731933466695,39.29865874028259,33.976280706576524,28.958675169161452,28.30420433556546,27.819912677858948,市森林工业局,吉安,114.9658,27.0999,N
2369A,,39.17405923833045,44.263921252480316,51.14672363667898,39.30336412267164,33.742132335646964,27.522590237963904,27.78446607766326,26.989205687347845,市环境监测站,吉安,114.99,27.1312,N
2370A,,41.10474791369984,45.90094877224087,54.542324185890564,39.8485584452094,34.78824728720351,28.648585361161484,27.625921731754392,26.407821810603266,青原区法院,吉安,115.0093,27.0968,N
2371A,,52.86370482462315,51.24921160131496,50.554455348255644,38.72131321628156,35.35194794488074,31.23562345815102,31.15037658054153,,槟榔水业(对照点),宜春,114.3408,27.8064,Y
2372A,,38.863671936456896,46.717592258542005,51.99105452828426,39.646090666618335,,,,,市中国银行,宜春,114.3806,27.8014,N
2373A,,34.23998759146852,50.93228212418435,50.322968765914574,38.634162560764736,34.30250275168492,30.008667680929708,31.35339824671283,27.801531147830964,市石油公司,宜春,114.3956,27.7844,N
2374A,,39.17070118304527,52.08868848940022,51.38070248472456,39.49170670394157,36.1101657683974,31.937982302970934,31.567284797563815,27.737949811938453,市气象局,宜春,114.3703,27.7914,N
2375A,,49.48662696620173,52.37365734090428,53.56704289957437,40.651171932478704,36.19684945859392,30.832886709330783,30.664227775290975,29.566587350332036,市广电局,宜春,114.4013,27.8074,N
2376A,,,40.27865388784294,46.047777580570795,36.9793083617279,35.069212455522965,30.178918346714912,28.225036614129753,23.60588441413568,桐源党溪(对照点),抚州,116.2127,28.0814,Y
2377A,,42.8742652198345,42.23906173365634,50.494737066711,38.717740311205475,33.844667555862095,26.43196700240929,26.060572784985446,25.388613597592833,市站,抚州,116.3544,27.9831,N
2378A,,40.26704964197315,40.54616834091397,46.64389050444598,35.2590153264986,32.834099287710714,27.236111188044198,27.164472193066093,24.529041878455736,血防站,抚州,116.3565,27.963,N
2379A,,38.067047453425594,43.38136992962028,51.197214921708806,38.98130486652094,35.581926104787655,28.918631287012087,26.613485313418934,25.1223012009185,采茶剧团,抚州,116.3564,28.0007,N
2380A,,42.15667886030996,37.66014181449022,43.831913649080356,33.15202445448078,29.00755750297895,24.149754385867244,23.713117741471272,22.51545507732865,医学分院,抚州,116.385,27.9647,N
2381A,,38.506529336771905,34.57303931252986,41.43545347138134,31.281499000951015,28.975154947835858,25.86045402537827,24.776565309833934,,百草园(对照点),上饶,118.005,28.4572,Y
2382A,,44.936536629505134,40.49927702616727,43.39544481223327,34.64884385629884,32.47333403901022,27.553565687026584,28.202125697507242,24.855301582563445,市监测站,上饶,117.9756,28.4436,N
2383A,,42.62822037374523,40.09417389821454,44.75818326778004,34.79226167045398,32.04419501838365,29.753793607670982,26.770926997685795,24.775783678425643,凤凰光学,上饶,117.9519,28.4628,N
2384A,,42.9602912230117,41.782269057279656,46.387581045161575,37.91835793365535,32.74245777103158,,,,开发区管委会(停运200112),上饶,117.9033,28.4303,Y
2385A,,73.35853727347984,84.19776394623366,64.60179800717891,54.22033960951451,52.749176754427005,49.07427187622396,51.623755311310006,54.852338843263496,市监测站,鹤壁,114.17,35.9019,N
2386A,,69.24004967244481,73.33960323537025,66.22918035517105,57.248666204719896,71.50396405983108,61.63660769040192,53.061293460144874,52.21208631332731,市交警支队,鹤壁,114.2956,35.7511,N
2387A,,68.25130273386333,66.96029436038997,64.77149023188804,55.19988324137687,59.58527080320201,60.2943570436501,51.6366832278163,51.43681422750171,迎宾馆,鹤壁,114.2878,35.7306,N
2388A,,93.26027905623626,83.7446183641875,,,,,,,科技学院,新乡,113.926,35.279,N
2389A,,94.24971488924508,85.49833732415117,66.18830912091174,63.15962596635331,54.07872091345686,49.34493675306746,49.91525238333426,52.745888284526316,环保西院,新乡,113.836,35.31,N
2390A,,92.04785429010782,86.80437959709707,70.47971110703274,63.41840651333661,54.61580750022747,48.67735572149387,48.71486655289673,48.61773636966211,开发区,新乡,113.884,35.272,N
2391A,,92.37632750491274,84.25512052081014,65.10217903066305,62.473908321715335,61.47007294718741,56.6644029169279,48.60439528862516,46.66502850650856,环保东院,新乡,113.883,35.303,N
2392A,,76.5568628824315,66.37355129614326,68.37432056514955,64.08203315381043,61.838396391788905,58.71143129720151,54.01947847717895,53.11113886410714,环保局,濮阳,115.0312,35.7636,N
2393A,,82.56937128150413,60.17169878596551,,,,,,,紭天威,濮阳,114.9906,35.767,Y
2394A,,81.8207135673105,69.92280462056321,73.60213149426464,67.63422548211273,68.64349062870319,60.820493899889925,52.69041320447164,54.89200328635742,油田运输公司,濮阳,115.0574,35.7609,N
2395A,,82.25323152152927,70.38225085546188,68.18556931652988,61.11207684642588,62.49062029558204,56.59233062630684,51.78082550818239,53.77630121445446,油田物探公司,濮阳,115.0866,35.7754,N
2396A,,75.95804333027148,62.44242080110243,63.50456049682055,61.90995024430564,60.43126590606864,54.40013515498613,47.35104060119271,48.822419584510904,监测站,许昌,113.8276,34.0159,N
2397A,,93.20776494904399,70.02184048858268,,,,,,,环保局,许昌,113.8208,34.0314,N
2398A,,76.55319204843823,70.87872148419116,64.82398734141971,64.113612507075,60.66649579400784,54.08912552250811,45.25369479333089,47.69698538707033,开发区,许昌,113.7906,33.9953,N
2399A,,83.83381353911902,76.62610831429528,62.75814341942073,62.90738956081575,60.386010072189045,53.63560040113569,48.7082590636011,50.840086342881555,三五一五工厂,漯河,114.051,33.5699,N
2400A,,78.05902506035555,76.4988040008667,66.39392089096269,62.83016603415702,59.63276611984479,55.63741683650283,50.689793761813775,49.77247877974807,漯河大学,漯河,114.0055,33.5698,N
2401A,,77.89242865205043,76.99358819491363,65.20576407500494,60.663216071536496,59.2633465155209,56.142432698822496,49.21556034933344,50.88438923751551,市水利局,漯河,114.0138,33.5828,N
2402A,,79.38811419782408,77.79483278027,63.7352242657796,61.89447893159809,61.468550505780584,54.23137091072847,48.743601323428564,52.12783107826561,市广电局,漯河,114.0261,33.5698,N
2403A,,82.26791962987072,61.122121438908756,66.30393110214708,62.13565251659328,59.0661879030746,51.474731190256485,46.440765489951765,44.558402988200456,环保局,南阳,112.5192,32.9917,N
2404A,,,,52.653900411363914,59.6066037280265,62.27737235358744,50.48932485202662,47.24644976117845,47.75784220977715,瓦房庄,南阳,112.5339,33.0086,N
